ptr_id,year,member,class,source_url
0001238280-26-000009,2026,STELLJES GEORGE III (3),,https://www.sec.gov/Archives/edgar/data/1238280/000123828026000009/0001238280-26-000009-index.htm
0001238280-26-000012,2026,STELLJES GEORGE III (3),,https://www.sec.gov/Archives/edgar/data/1238280/000123828026000012/0001238280-26-000012-index.htm
0001247238-26-000006,2026,VANEKRIS ANTHONIE C (3/A),,https://www.sec.gov/Archives/edgar/data/1247238/000124723826000006/0001247238-26-000006-index.htm
0001493152-26-027096,2026,Levine Arthur (3),,https://www.sec.gov/Archives/edgar/data/1351380/000149315226027096/0001493152-26-027096-index.htm
0002137771-26-000008,2026,"SOUNDTHINKING, INC. (3)",,https://www.sec.gov/Archives/edgar/data/1351636/000213777126000008/0002137771-26-000008-index.htm
0002138239-26-000001,2026,EDENOR (3),,https://www.sec.gov/Archives/edgar/data/1395213/000213823926000001/0002138239-26-000001-index.htm
0001493152-26-027053,2026,"Cocrystal Pharma, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/1412486/000149315226027053/0001493152-26-027053-index.htm
0001427437-26-000003,2026,"ENTERGY TEXAS, INC. (3)",,https://www.sec.gov/Archives/edgar/data/1427437/000142743726000003/0001427437-26-000003-index.htm
0001433660-26-000109,2026,JBT MAREL Corp (3),,https://www.sec.gov/Archives/edgar/data/1433660/000143366026000109/0001433660-26-000109-index.htm
0001140361-26-023893,2026,Muniz Quintanilla Daniel (3),,https://www.sec.gov/Archives/edgar/data/1436258/000114036126023893/0001140361-26-023893-index.htm
0001468327-26-000036,2026,"Rent the Runway, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/1468327/000146832726000036/0001468327-26-000036-index.htm
0001475597-26-000044,2026,HRT FINANCIAL LP (3),,https://www.sec.gov/Archives/edgar/data/1475597/000147559726000044/0001475597-26-000044-index.htm
0001475597-26-000046,2026,HRT FINANCIAL LP (3),,https://www.sec.gov/Archives/edgar/data/1475597/000147559726000046/0001475597-26-000046-index.htm
0002135367-26-000001,2026,Scorpio Tankers Inc. (3),,https://www.sec.gov/Archives/edgar/data/1483934/000213536726000001/0002135367-26-000001-index.htm
0001501552-26-000005,2026,Wolinsky Scott (3),,https://www.sec.gov/Archives/edgar/data/1501552/000150155226000005/0001501552-26-000005-index.htm
0001193125-26-255963,2026,GEORGE MARCUS J (3),,https://www.sec.gov/Archives/edgar/data/1519537/000119312526255963/0001193125-26-255963-index.htm
0001140361-26-023894,2026,Radford Lawrence P (3),,https://www.sec.gov/Archives/edgar/data/1531103/000114036126023894/0001140361-26-023894-index.htm
0001178913-26-003083,2026,Chemomab Therapeutics Ltd. (3),,https://www.sec.gov/Archives/edgar/data/1534248/000117891326003083/0001178913-26-003083-index.htm
0001140361-26-023898,2026,Zink Paul H (3),,https://www.sec.gov/Archives/edgar/data/1541587/000114036126023898/0001140361-26-023898-index.htm
0001193125-26-255731,2026,GRAT Holdings LLC (3),,https://www.sec.gov/Archives/edgar/data/1565707/000119312526255731/0001193125-26-255731-index.htm
0002137919-26-000003,2026,"Clearway Energy, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/1567683/000213791926000003/0002137919-26-000003-index.htm
0001193125-26-255948,2026,McRae Jeffrey L. (3),,https://www.sec.gov/Archives/edgar/data/1599036/000119312526255948/0001193125-26-255948-index.htm
0001193125-26-256038,2026,"Viking Therapeutics, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/1607678/000119312526256038/0001193125-26-256038-index.htm
0001213900-26-064801,2026,"Ollie's Bargain Outlet Holdings, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/1639300/000121390026064801/0001213900-26-064801-index.htm
0001655996-26-000008,2026,Hewlett Packard Enterprise Co (3),,https://www.sec.gov/Archives/edgar/data/1645590/000165599626000008/0001655996-26-000008-index.htm
0001140361-26-023895,2026,SHEPSTON MICHELLE H (3),,https://www.sec.gov/Archives/edgar/data/1683699/000114036126023895/0001140361-26-023895-index.htm
0001699043-26-000007,2026,Evanko Jillian C. (3),,https://www.sec.gov/Archives/edgar/data/1699043/000169904326000007/0001699043-26-000007-index.htm
0001140361-26-023891,2026,Erfan Ali (3),,https://www.sec.gov/Archives/edgar/data/1716691/000114036126023891/0001140361-26-023891-index.htm
0001193125-26-255916,2026,Katzman James C (3),,https://www.sec.gov/Archives/edgar/data/1729886/000119312526255916/0001193125-26-255916-index.htm
0001750155-26-000083,2026,"Charlotte's Web Holdings, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/1750155/000175015526000083/0001750155-26-000083-index.htm
0001193125-26-255962,2026,Harris-Peterson Candace (3),,https://www.sec.gov/Archives/edgar/data/1777558/000119312526255962/0001193125-26-255962-index.htm
0001193125-26-255915,2026,Lynch Susan D (3),,https://www.sec.gov/Archives/edgar/data/1784973/000119312526255915/0001193125-26-255915-index.htm
0001213900-26-064921,2026,FATTOUH AHMED MOHAMED (3),,https://www.sec.gov/Archives/edgar/data/1801366/000121390026064921/0001213900-26-064921-index.htm
0001213900-26-064924,2026,Bentley Brandon Cowles (3),,https://www.sec.gov/Archives/edgar/data/1801400/000121390026064924/0001213900-26-064924-index.htm
0001193125-26-255920,2026,King David Arnold (3),,https://www.sec.gov/Archives/edgar/data/1803860/000119312526255920/0001193125-26-255920-index.htm
0001213900-26-064680,2026,McVeigh Marcie (3),,https://www.sec.gov/Archives/edgar/data/1816993/000121390026064680/0001213900-26-064680-index.htm
0001825415-26-000005,2026,Stewart Scott Matthew (3),,https://www.sec.gov/Archives/edgar/data/1825415/000182541526000005/0001825415-26-000005-index.htm
0001213900-26-064923,2026,Krenteras Nicholaos Constantinos (3),,https://www.sec.gov/Archives/edgar/data/1845989/000121390026064923/0001213900-26-064923-index.htm
0001213900-26-064943,2026,Riley Richard J. (3),,https://www.sec.gov/Archives/edgar/data/1863114/000121390026064943/0001213900-26-064943-index.htm
0001437749-26-019283,2026,"USCB FINANCIAL HOLDINGS, INC. (3)",,https://www.sec.gov/Archives/edgar/data/1901637/000143774926019283/0001437749-26-019283-index.htm
0000063754-26-000238,2026,GOMEZ SADES TABATA LORENA (3/A),,https://www.sec.gov/Archives/edgar/data/1927799/000006375426000238/0000063754-26-000238-index.htm
0001140361-26-023896,2026,van Niekerk Pieter A. (3),,https://www.sec.gov/Archives/edgar/data/1937799/000114036126023896/0001140361-26-023896-index.htm
0001193125-26-255960,2026,Kasiguran Kai W (3),,https://www.sec.gov/Archives/edgar/data/1945156/000119312526255960/0001193125-26-255960-index.htm
0001213900-26-064682,2026,Roessler Randi Jean (3),,https://www.sec.gov/Archives/edgar/data/1992583/000121390026064682/0001213900-26-064682-index.htm
0002136794-26-000002,2026,Six Flags Entertainment Corporation/NEW (3),,https://www.sec.gov/Archives/edgar/data/1999001/000213679426000002/0002136794-26-000002-index.htm
0001213900-26-064684,2026,Zook Christopher (3),,https://www.sec.gov/Archives/edgar/data/2007049/000121390026064684/0001213900-26-064684-index.htm
0001213900-26-064679,2026,Lindholm Matthew (3),,https://www.sec.gov/Archives/edgar/data/2007051/000121390026064679/0001213900-26-064679-index.htm
0001213900-26-064673,2026,Barnes Kent (3),,https://www.sec.gov/Archives/edgar/data/2035920/000121390026064673/0001213900-26-064673-index.htm
0001493152-26-027142,2026,WeShop Holdings Ltd (3),,https://www.sec.gov/Archives/edgar/data/2048271/000149315226027142/0001493152-26-027142-index.htm
0001493152-26-027145,2026,WeShop Holdings Ltd (3),,https://www.sec.gov/Archives/edgar/data/2048271/000149315226027145/0001493152-26-027145-index.htm
0001193125-26-255923,2026,Ferguson James William III (3),,https://www.sec.gov/Archives/edgar/data/2067072/000119312526255923/0001193125-26-255923-index.htm
0001213900-26-064681,2026,Nigro John-Paul Vincent (3),,https://www.sec.gov/Archives/edgar/data/2083184/000121390026064681/0001213900-26-064681-index.htm
0001213900-26-064911,2026,Oceanhawk Acquisition Corp. (3),,https://www.sec.gov/Archives/edgar/data/2090787/000121390026064911/0001213900-26-064911-index.htm
0001140361-26-023889,2026,Sunshine Silver Mining & Refining Co (3),,https://www.sec.gov/Archives/edgar/data/2091017/000114036126023889/0001140361-26-023889-index.htm
0001140361-26-023890,2026,Sunshine Silver Mining & Refining Co (3),,https://www.sec.gov/Archives/edgar/data/2091017/000114036126023890/0001140361-26-023890-index.htm
0001140361-26-023892,2026,Sunshine Silver Mining & Refining Co (3),,https://www.sec.gov/Archives/edgar/data/2091017/000114036126023892/0001140361-26-023892-index.htm
0001140361-26-023897,2026,Sunshine Silver Mining & Refining Co (3),,https://www.sec.gov/Archives/edgar/data/2091017/000114036126023897/0001140361-26-023897-index.htm
0001213900-26-064671,2026,Aycock Thomas M. (3),,https://www.sec.gov/Archives/edgar/data/2101330/000121390026064671/0001213900-26-064671-index.htm
0001213900-26-064675,2026,Hungate Robert III (3),,https://www.sec.gov/Archives/edgar/data/2102633/000121390026064675/0001213900-26-064675-index.htm
0001213900-26-064940,2026,Long Table Growth Corp. (3),,https://www.sec.gov/Archives/edgar/data/2104177/000121390026064940/0001213900-26-064940-index.htm
0001213900-26-064942,2026,Long Table Growth Corp. (3),,https://www.sec.gov/Archives/edgar/data/2104177/000121390026064942/0001213900-26-064942-index.htm
0001213900-26-064944,2026,Long Table Growth Corp. (3),,https://www.sec.gov/Archives/edgar/data/2104177/000121390026064944/0001213900-26-064944-index.htm
0001213900-26-064920,2026,"InterPrivate Investment Partners V, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/2105274/000121390026064920/0001213900-26-064920-index.htm
0001213900-26-064922,2026,"InterPrivate Investment Partners V, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/2105274/000121390026064922/0001213900-26-064922-index.htm
0001193125-26-255909,2026,"Applied Aerospace & Defense, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/2118195/000119312526255909/0001193125-26-255909-index.htm
0001193125-26-255913,2026,"Applied Aerospace & Defense, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/2118195/000119312526255913/0001193125-26-255913-index.htm
0001193125-26-255934,2026,"Applied Aerospace & Defense, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/2118195/000119312526255934/0001193125-26-255934-index.htm
0001193125-26-255935,2026,"Applied Aerospace & Defense, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/2118195/000119312526255935/0001193125-26-255935-index.htm
0001193125-26-255952,2026,"Applied Aerospace & Defense, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/2118195/000119312526255952/0001193125-26-255952-index.htm
0001193125-26-255961,2026,"Applied Aerospace & Defense, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/2118195/000119312526255961/0001193125-26-255961-index.htm
0001193125-26-255995,2026,"Applied Aerospace & Defense, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/2118195/000119312526255995/0001193125-26-255995-index.htm
0001193125-26-254829,2026,Binetti Pierluigi (3),,https://www.sec.gov/Archives/edgar/data/2119889/000119312526254829/0001193125-26-254829-index.htm
0000816956-26-000063,2026,Lockwood Kimberly (3/A),,https://www.sec.gov/Archives/edgar/data/2136158/000081695626000063/0000816956-26-000063-index.htm
0000816956-26-000061,2026,Lockwood Kimberly (3),,https://www.sec.gov/Archives/edgar/data/2136158/000081695626000061/0000816956-26-000061-index.htm
0002137596-26-000003,2026,Curran Timothy Joseph (3),,https://www.sec.gov/Archives/edgar/data/2137596/000213759626000003/0002137596-26-000003-index.htm
0001193125-26-255420,2026,Heeter Todd D. (3),,https://www.sec.gov/Archives/edgar/data/2137762/000119312526255420/0001193125-26-255420-index.htm
0000912282-26-000792,2026,Sripad Umesh (3),,https://www.sec.gov/Archives/edgar/data/2138678/000091228226000792/0000912282-26-000792-index.htm
0001104659-26-069481,2026,SOKOLOW NICOLAS (3),,https://www.sec.gov/Archives/edgar/data/1027431/000110465926069481/0001104659-26-069481-index.htm
0001628280-26-039714,2026,PRICESMART INC (3),,https://www.sec.gov/Archives/edgar/data/1041803/000162828026039714/0001628280-26-039714-index.htm
0001058090-26-000033,2026,CHIPOTLE MEXICAN GRILL INC (3),,https://www.sec.gov/Archives/edgar/data/1058090/000105809026000033/0001058090-26-000033-index.htm
0001628280-26-039729,2026,BECTON DICKINSON & CO (3),,https://www.sec.gov/Archives/edgar/data/10795/000162828026039729/0001628280-26-039729-index.htm
0001090009-26-000037,2026,SOUTHERN FIRST BANCSHARES INC (3),,https://www.sec.gov/Archives/edgar/data/1090009/000109000926000037/0001090009-26-000037-index.htm
0001628280-26-039924,2026,GORMAN STEPHEN E (3),,https://www.sec.gov/Archives/edgar/data/1160512/000162828026039924/0001628280-26-039924-index.htm
0001628280-26-039882,2026,MARTIN R BRAD (3),,https://www.sec.gov/Archives/edgar/data/1186888/000162828026039882/0001628280-26-039882-index.htm
0001213900-26-064174,2026,SAMUELSON JAMES F (3),,https://www.sec.gov/Archives/edgar/data/1198070/000121390026064174/0001213900-26-064174-index.htm
0001493152-26-026927,2026,Denoyer Bernard (3),,https://www.sec.gov/Archives/edgar/data/1397636/000149315226026927/0001493152-26-026927-index.htm
0001628280-26-039898,2026,Rodgers Michael (3),,https://www.sec.gov/Archives/edgar/data/1398544/000162828026039898/0001628280-26-039898-index.htm
0001178913-26-003038,2026,"SOLAREDGE TECHNOLOGIES, INC. (3)",,https://www.sec.gov/Archives/edgar/data/1419612/000117891326003038/0001178913-26-003038-index.htm
0001439288-26-000102,2026,Zurn Elkay Water Solutions Corp (3),,https://www.sec.gov/Archives/edgar/data/1439288/000143928826000102/0001439288-26-000102-index.htm
0001440624-26-000004,2026,Wennes Timothy H (3),,https://www.sec.gov/Archives/edgar/data/1440624/000144062426000004/0001440624-26-000004-index.htm
0001213900-26-064383,2026,Chin Richard H. (3),,https://www.sec.gov/Archives/edgar/data/1446127/000121390026064383/0001213900-26-064383-index.htm
0001822966-26-000059,2026,Klein Dale E. (3),,https://www.sec.gov/Archives/edgar/data/1493467/000182296626000059/0001822966-26-000059-index.htm
0001628280-26-039866,2026,Mullins Eric D. (3),,https://www.sec.gov/Archives/edgar/data/1524717/000162828026039866/0001628280-26-039866-index.htm
0001628280-26-039915,2026,Witt Marshall (3),,https://www.sec.gov/Archives/edgar/data/1574095/000162828026039915/0001628280-26-039915-index.htm
0001213900-26-064021,2026,Johnson Robert Brian (3),,https://www.sec.gov/Archives/edgar/data/1591139/000121390026064021/0001213900-26-064021-index.htm
0001104659-26-069449,2026,ProQR Therapeutics N.V. (3),,https://www.sec.gov/Archives/edgar/data/1612940/000110465926069449/0001104659-26-069449-index.htm
0002137444-26-000004,2026,"Cue Biopharma, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/1645460/000213744426000004/0002137444-26-000004-index.htm
0001628280-26-040008,2026,Davis Jeffrey A. (3),,https://www.sec.gov/Archives/edgar/data/1648477/000162828026040008/0001628280-26-040008-index.htm
0000883241-26-000020,2026,Cohn Jesse (3),,https://www.sec.gov/Archives/edgar/data/1649650/000088324126000020/0000883241-26-000020-index.htm
0001677703-26-000072,2026,CONDUENT Inc (3),,https://www.sec.gov/Archives/edgar/data/1677703/000167770326000072/0001677703-26-000072-index.htm
0001213900-26-064387,2026,BOEHNER John A. (3),,https://www.sec.gov/Archives/edgar/data/1682040/000121390026064387/0001213900-26-064387-index.htm
0001104659-26-069625,2026,Datavault AI Inc. (3),,https://www.sec.gov/Archives/edgar/data/1682149/000110465926069625/0001104659-26-069625-index.htm
0001628280-26-039920,2026,Frieson Donald (3),,https://www.sec.gov/Archives/edgar/data/1733872/000162828026039920/0001628280-26-039920-index.htm
0001822966-26-000060,2026,Harshaw Stuart Alan (3),,https://www.sec.gov/Archives/edgar/data/1738763/000182296626000060/0001822966-26-000060-index.htm
0001628280-26-039879,2026,Smith John Alan (3),,https://www.sec.gov/Archives/edgar/data/1749893/000162828026039879/0001628280-26-039879-index.htm
0001628280-26-039929,2026,Miller Cindy J (3),,https://www.sec.gov/Archives/edgar/data/1754743/000162828026039929/0001628280-26-039929-index.htm
0001213900-26-064388,2026,Cho Paul Yoonku (3),,https://www.sec.gov/Archives/edgar/data/1791106/000121390026064388/0001213900-26-064388-index.htm
0001213900-26-064389,2026,Payne Martin J. (3),,https://www.sec.gov/Archives/edgar/data/1830575/000121390026064389/0001213900-26-064389-index.htm
0001628280-26-039999,2026,"Alignment Healthcare, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/1832466/000162828026039999/0001628280-26-039999-index.htm
0001213900-26-064287,2026,Rogers Daniel C (3),,https://www.sec.gov/Archives/edgar/data/1859856/000121390026064287/0001213900-26-064287-index.htm
0001213900-26-064164,2026,U Power Ltd (3),,https://www.sec.gov/Archives/edgar/data/1939780/000121390026064164/0001213900-26-064164-index.htm
0000063754-26-000234,2026,Hoots Cindy L (3),,https://www.sec.gov/Archives/edgar/data/1959244/000006375426000234/0000063754-26-000234-index.htm
0001628280-26-039936,2026,Erwin Guy M II (3),,https://www.sec.gov/Archives/edgar/data/1997971/000162828026039936/0001628280-26-039936-index.htm
0001437749-26-019180,2026,Aebi Schmidt Holding AG (3/A),,https://www.sec.gov/Archives/edgar/data/2048519/000143774926019180/0001437749-26-019180-index.htm
0001493152-26-026948,2026,Aeon Acquisition Partners I LLC (3),,https://www.sec.gov/Archives/edgar/data/2077091/000149315226026948/0001493152-26-026948-index.htm
0001628280-26-039886,2026,"FedEx Freight Holding Company, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/2082247/000162828026039886/0001628280-26-039886-index.htm
0001628280-26-039888,2026,"FedEx Freight Holding Company, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/2082247/000162828026039888/0001628280-26-039888-index.htm
0001628280-26-039927,2026,"FedEx Freight Holding Company, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/2082247/000162828026039927/0001628280-26-039927-index.htm
0001628280-26-039932,2026,"FedEx Freight Holding Company, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/2082247/000162828026039932/0001628280-26-039932-index.htm
0001628280-26-039934,2026,"FedEx Freight Holding Company, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/2082247/000162828026039934/0001628280-26-039934-index.htm
0001493152-26-026939,2026,Aeon Acquisition I Corp. (3),,https://www.sec.gov/Archives/edgar/data/2082526/000149315226026939/0001493152-26-026939-index.htm
0001493152-26-026941,2026,Aeon Acquisition I Corp. (3),,https://www.sec.gov/Archives/edgar/data/2082526/000149315226026941/0001493152-26-026941-index.htm
0001493152-26-026943,2026,Aeon Acquisition I Corp. (3),,https://www.sec.gov/Archives/edgar/data/2082526/000149315226026943/0001493152-26-026943-index.htm
0001493152-26-026944,2026,Aeon Acquisition I Corp. (3),,https://www.sec.gov/Archives/edgar/data/2082526/000149315226026944/0001493152-26-026944-index.htm
0001493152-26-026947,2026,Aeon Acquisition I Corp. (3),,https://www.sec.gov/Archives/edgar/data/2082526/000149315226026947/0001493152-26-026947-index.htm
0001185185-26-002308,2026,AmperCap Acquisition Co (3),,https://www.sec.gov/Archives/edgar/data/2101393/000118518526002308/0001185185-26-002308-index.htm
0001185185-26-002309,2026,AmperCap Acquisition Co (3),,https://www.sec.gov/Archives/edgar/data/2101393/000118518526002309/0001185185-26-002309-index.htm
0001185185-26-002310,2026,AmperCap Acquisition Co (3),,https://www.sec.gov/Archives/edgar/data/2101393/000118518526002310/0001185185-26-002310-index.htm
0001213900-26-064382,2026,Keystone Acquisition Corp. (3),,https://www.sec.gov/Archives/edgar/data/2102771/000121390026064382/0001213900-26-064382-index.htm
0001213900-26-064385,2026,Keystone Acquisition Corp. (3),,https://www.sec.gov/Archives/edgar/data/2102771/000121390026064385/0001213900-26-064385-index.htm
0002107415-26-000003,2026,Waldman Reid Alexander (3),,https://www.sec.gov/Archives/edgar/data/2107415/000210741526000003/0002107415-26-000003-index.htm
0002134322-26-000002,2026,Jampa Raj (3),,https://www.sec.gov/Archives/edgar/data/2134322/000213432226000002/0002134322-26-000002-index.htm
0000093389-26-000070,2026,Bhandari Sunil (3),,https://www.sec.gov/Archives/edgar/data/2136578/000009338926000070/0000093389-26-000070-index.htm
0002137391-26-000006,2026,Schmitz Frank E. (3),,https://www.sec.gov/Archives/edgar/data/2137391/000213739126000006/0002137391-26-000006-index.htm
0000356171-26-000082,2026,Levingston Jason Todd (3),,https://www.sec.gov/Archives/edgar/data/2137997/000035617126000082/0000356171-26-000082-index.htm
0001005817-26-000069,2026,TOMPKINS FINANCIAL CORP (3),,https://www.sec.gov/Archives/edgar/data/1005817/000100581726000069/0001005817-26-000069-index.htm
0001437749-26-018963,2026,INTEGRAL TECHNOLOGIES INC (3),,https://www.sec.gov/Archives/edgar/data/1018281/000143774926018963/0001437749-26-018963-index.htm
0001178913-26-003007,2026,G WILLI FOOD INTERNATIONAL LTD (3),,https://www.sec.gov/Archives/edgar/data/1030997/000117891326003007/0001178913-26-003007-index.htm
0001193125-26-249689,2026,"Eloxx Pharmaceuticals, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/1035354/000119312526249689/0001193125-26-249689-index.htm
0001193125-26-249690,2026,"Eloxx Pharmaceuticals, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/1035354/000119312526249690/0001193125-26-249690-index.htm
0001193125-26-251653,2026,HENDRIX DANIEL T (3),,https://www.sec.gov/Archives/edgar/data/1094629/000119312526251653/0001193125-26-251653-index.htm
0001225208-26-005669,2026,Edwards Lifesciences Corp (3),,https://www.sec.gov/Archives/edgar/data/1099800/000122520826005669/0001225208-26-005669-index.htm
0001213900-26-063495,2026,SPECTRAL CAPITAL Corp (3),,https://www.sec.gov/Archives/edgar/data/1131903/000121390026063495/0001213900-26-063495-index.htm
0001213900-26-063496,2026,SPECTRAL CAPITAL Corp (3),,https://www.sec.gov/Archives/edgar/data/1131903/000121390026063496/0001213900-26-063496-index.htm
0000919574-26-003786,2026,ALLIANCEBERNSTEIN NATIONAL MUNICIPAL INCOME FUND (3),,https://www.sec.gov/Archives/edgar/data/1162027/000091957426003786/0000919574-26-003786-index.htm
0001193125-26-251563,2026,ADAMS WILLIAM IV (3),,https://www.sec.gov/Archives/edgar/data/1188727/000119312526251563/0001193125-26-251563-index.htm
0001215179-26-000004,2026,COCHRAN STEVEN E (3),,https://www.sec.gov/Archives/edgar/data/1215179/000121517926000004/0001215179-26-000004-index.htm
0001193125-26-251584,2026,HERGET VICTORIA J (3),,https://www.sec.gov/Archives/edgar/data/1264953/000119312526251584/0001193125-26-251584-index.htm
0001493152-26-026685,2026,BRANCACCIO JOHN P (3),,https://www.sec.gov/Archives/edgar/data/1276551/000149315226026685/0001493152-26-026685-index.htm
0001193805-26-000730,2026,"IMMUNIC, INC. (3)",,https://www.sec.gov/Archives/edgar/data/1280776/000119380526000730/0001193805-26-000730-index.htm
0001193125-26-251625,2026,Cogan Andrew B (3),,https://www.sec.gov/Archives/edgar/data/1310400/000119312526251625/0001193125-26-251625-index.htm
0001193125-26-251541,2026,Porcelli Francis Michael (3),,https://www.sec.gov/Archives/edgar/data/1319575/000119312526251541/0001193125-26-251541-index.htm
0001493152-26-026607,2026,"LIXTE BIOTECHNOLOGY HOLDINGS, INC. (3)",,https://www.sec.gov/Archives/edgar/data/1335105/000149315226026607/0001493152-26-026607-index.htm
0001628280-26-039519,2026,"Celsius Holdings, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/1341766/000162828026039519/0001628280-26-039519-index.htm
0002137016-26-000003,2026,"Cboe Global Markets, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/1374310/000213701626000003/0002137016-26-000003-index.htm
0001475597-26-000041,2026,HRT FINANCIAL LP (3),,https://www.sec.gov/Archives/edgar/data/1475597/000147559726000041/0001475597-26-000041-index.htm
0001193125-26-251739,2026,Blackstone Senior Floating Rate 2027 Term Fund (3),,https://www.sec.gov/Archives/edgar/data/1486298/000119312526251739/0001193125-26-251739-index.htm
0001213900-26-063532,2026,"Anania & Associates Investment Company, LLC (3)",,https://www.sec.gov/Archives/edgar/data/1500769/000121390026063532/0001213900-26-063532-index.htm
0001193125-26-251734,2026,Blackstone Long-Short Credit Income Fund (3),,https://www.sec.gov/Archives/edgar/data/1504234/000119312526251734/0001193125-26-251734-index.htm
0001504988-26-000009,2026,DELL'OSSO DOMENIC J JR (3),,https://www.sec.gov/Archives/edgar/data/1504988/000150498826000009/0001504988-26-000009-index.htm
0001213900-26-063419,2026,Ryan Jon (3),,https://www.sec.gov/Archives/edgar/data/1521391/000121390026063419/0001213900-26-063419-index.htm
0000919574-26-003787,2026,AB Multi-Manager Alternative Fund (3),,https://www.sec.gov/Archives/edgar/data/1543188/000091957426003787/0000919574-26-003787-index.htm
0001193125-26-251728,2026,Blackstone Strategic Credit 2027 Term Fund (3),,https://www.sec.gov/Archives/edgar/data/1546429/000119312526251728/0001193125-26-251728-index.htm
0001628280-26-039295,2026,Sweeney Susan E (3),,https://www.sec.gov/Archives/edgar/data/1586842/000162828026039295/0001628280-26-039295-index.htm
0001185185-26-002272,2026,Sphere 3D Corp. (3),,https://www.sec.gov/Archives/edgar/data/1591956/000118518526002272/0001185185-26-002272-index.htm
0001193125-26-251643,2026,Fracassa Philip D. (3),,https://www.sec.gov/Archives/edgar/data/1598539/000119312526251643/0001193125-26-251643-index.htm
0001628280-26-039289,2026,HANIFORD JOSEPH E (3),,https://www.sec.gov/Archives/edgar/data/1647836/000162828026039289/0001628280-26-039289-index.htm
0002135296-26-000005,2026,"ARS Pharmaceuticals, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/1671858/000213529626000005/0002135296-26-000005-index.htm
0001493152-26-026694,2026,"Shuttle Pharmaceuticals Holdings, Inc. (3)",,https://www.sec.gov/Archives/edgar/data/1757499/000149315226026694/0001493152-26-026694-index.htm
0001193125-26-251486,2026,ADAMS STREET CREDIT SOLUTIONS FUND (3),,https://www.sec.gov/Archives/edgar/data/1772918/000119312526251486/0001193125-26-251486-index.htm
0001193125-26-251493,2026,ADAMS STREET CREDIT SOLUTIONS FUND (3),,https://www.sec.gov/Archives/edgar/data/1772918/000119312526251493/0001193125-26-251493-index.htm
0001193125-26-251502,2026,ADAMS STREET CREDIT SOLUTIONS FUND (3),,https://www.sec.gov/Archives/edgar/data/1772918/000119312526251502/0001193125-26-251502-index.htm
0001193125-26-251504,2026,ADAMS STREET CREDIT SOLUTIONS FUND (3),,https://www.sec.gov/Archives/edgar/data/1772918/000119312526251504/0001193125-26-251504-index.htm
0001193125-26-251507,2026,ADAMS STREET CREDIT SOLUTIONS FUND (3),,https://www.sec.gov/Archives/edgar/data/1772918/000119312526251507/0001193125-26-251507-index.htm
0001193125-26-251513,2026,ADAMS STREET CREDIT SOLUTIONS FUND (3),,https://www.sec.gov/Archives/edgar/data/1772918/000119312526251513/0001193125-26-251513-index.htm
0001193125-26-251564,2026,ADAMS STREET CREDIT SOLUTIONS FUND (3),,https://www.sec.gov/Archives/edgar/data/1772918/000119312526251564/0001193125-26-251564-index.htm
0001193125-26-251585,2026,ADAMS STREET CREDIT SOLUTIONS FUND (3),,https://www.sec.gov/Archives/edgar/data/1772918/000119312526251585/0001193125-26-251585-index.htm
0001193125-26-251600,2026,ADAMS STREET CREDIT SOLUTIONS FUND (3),,https://www.sec.gov/Archives/edgar/data/1772918/000119312526251600/0001193125-26-251600-index.htm
0001493152-26-026714,2026,Skillful Craftsman Education Technology Ltd (3),,https://www.sec.gov/Archives/edgar/data/1782309/000149315226026714/0001493152-26-026714-index.htm
0000895345-26-000264,2026,McHugh Timothy (3),,https://www.sec.gov/Archives/edgar/data/1786887/000089534526000264/0000895345-26-000264-index.htm
0001807641-26-000003,2026,Brase John P (3),,https://www.sec.gov/Archives/edgar/data/1807641/000180764126000003/0001807641-26-000003-index.htm
0000890926-26-000120,2026,Weinbach Michael S (3),,https://www.sec.gov/Archives/edgar/data/1811523/000089092626000120/0000890926-26-000120-index.htm
